ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"142 BELMONT STREET, ALEXANDRIA NSW 2015","1152000","10 October 2015","152","NON STRATA","No",2108487,"AK19486","23 April 2017"
"140 BELMONT STREET, ALEXANDRIA NSW 2015","1151500","16 September 2015","139.1","NON STRATA","No",2108488,"AK53604","23 April 2017"
"134 BELMONT STREET, ALEXANDRIA NSW 2015","1580000","19 May 2015","153.31","NON STRATA","No",2108491,"AJ677137","23 April 2017"
"116 BELMONT STREET, ALEXANDRIA NSW 2015","1500000","9 September 2013","151","NON STRATA","No",2108498,"AI125083","23 April 2017"
"116 BELMONT STREET, ALEXANDRIA NSW 2015","920000","4 August 2012","151","NON STRATA","No",2108498,"AH258870","23 April 2017"
"106 BELMONT STREET, ALEXANDRIA NSW 2015","400000","23 January 2013","153.31","NON STRATA","No",2108502,"AH571314","23 April 2017"
"42/46 BELMONT STREET, ALEXANDRIA NSW 2015","673000","22 October 2016","0","STRATA","No","2108551","AM12150","23 April 2017"
"15/46 BELMONT STREET, ALEXANDRIA NSW 2015","1000000","20 August 2016","0","STRATA","No","2108524","AK862948","23 April 2017"
"29/46 BELMONT STREET, ALEXANDRIA NSW 2015","922500","16 July 2016","0","STRATA","No","2108538","AK692070","23 April 2017"
"27/46 BELMONT STREET, ALEXANDRIA NSW 2015","884000","25 June 2016","0","STRATA","No","2108536","AK754510","23 April 2017"
"26/46 BELMONT STREET, ALEXANDRIA NSW 2015","650000","14 October 2015","0","STRATA","No","2108535","AK49180","23 April 2017"
"17/46 BELMONT STREET, ALEXANDRIA NSW 2015","610000","28 September 2015","0","STRATA","No","2108526","AJ978245","23 April 2017"
"31/46 BELMONT STREET, ALEXANDRIA NSW 2015","550000","2 November 2012","0","STRATA","No","2108540","AH418296","23 April 2017"
"38/46 BELMONT STREET, ALEXANDRIA NSW 2015","480000","11 October 2012","0","STRATA","No","2108547","AH414077","23 April 2017"
"6/46 BELMONT STREET, ALEXANDRIA NSW 2015","617500","4 September 2012","0","STRATA","No","2108515","AH310328","23 April 2017"
"29 BIRMINGHAM STREET, ALEXANDRIA NSW 2015","9800000","14 January 2016","1713.6","NON STRATA","No",2108967,"AK626933","23 April 2017"
"10 BIRMINGHAM STREET, ALEXANDRIA NSW 2015","1800000","3 May 2013","796.8","NON STRATA","No",2108976,"AI39011","23 April 2017"
"2 BOTANY ROAD, ALEXANDRIA NSW 2015","5325000","6 December 2012","","NON STRATA","Yes (4)",2109563,"AH763271","23 April 2017"
"6 BOTANY ROAD, ALEXANDRIA NSW 2015","5325000","6 December 2012","115.8","NON STRATA","Yes (4)",2109564,"AH763271","23 April 2017"
"8 BOTANY ROAD, ALEXANDRIA NSW 2015","5325000","6 December 2012","123.6","NON STRATA","Yes (4)",2109565,"AH763271","23 April 2017"
"10 BOTANY ROAD, ALEXANDRIA NSW 2015","5325000","6 December 2012","841","NON STRATA","Yes (4)",2109566,"AH763271","23 April 2017"
"40 BOTANY ROAD, ALEXANDRIA NSW 2015","1545000","8 October 2016","177.1","NON STRATA","No",2109573,"AK957393","23 April 2017"
"5/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","385000","21 September 2016","0","STRATA","No","2109581","AK914937","23 April 2017"
"7/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","295000","21 November 2015","0","STRATA","No","2109583","AK148359","23 April 2017"
"7/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","275000","12 September 2014","0","STRATA","No","2109583","AJ3002","23 April 2017"
"8/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","265000","15 July 2014","0","STRATA","No","2109584","AI859153","23 April 2017"
"1/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","253000","19 February 2014","0","STRATA","No","2109577","AI505421","23 April 2017"
"2/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","255000","4 November 2013","0","STRATA","No","2109578","AI289044","23 April 2017"
"4/1 HENDERSON ROAD, ALEXANDRIA NSW 2015","360000","12 October 2013","0","STRATA","No","2109580","AI243098","23 April 2017"
"15/56 BOTANY ROAD, ALEXANDRIA NSW 2015","175000","18 April 2013","0","STRATA","No","2109591","AH797695","23 April 2017"
"74 BOTANY ROAD, ALEXANDRIA NSW 2015","5300000","20 March 2015","986.2","NON STRATA","No",2109595,"AJ521496","23 April 2017"
"84 BOTANY ROAD, ALEXANDRIA NSW 2015","4700000","20 March 2015","683.7","NON STRATA","No",2109596,"AJ521481","23 April 2017"
"134 BOTANY ROAD, ALEXANDRIA NSW 2015","2760000","31 October 2014","588.1","NON STRATA","No",2109603,"AJ149475","23 April 2017"
"146 BOTANY ROAD, ALEXANDRIA NSW 2015","3161450","29 November 2013","654","NON STRATA","Yes (2)",2109608,"AI441592","23 April 2017"
"330 BOTANY ROAD, ALEXANDRIA NSW 2015","8500000","3 July 2012","1656.3","NON STRATA","Yes (2)",2109643,"AH182986","23 April 2017"
"334 BOTANY ROAD, ALEXANDRIA NSW 2015","8500000","3 July 2012","2114","NON STRATA","Yes (2)",2109644,"AH182986","23 April 2017"
"338 BOTANY ROAD, ALEXANDRIA NSW 2015","9702908","31 July 2012","5238","NON STRATA","No",2109645,"AH232908","23 April 2017"
"552 BOTANY ROAD, ALEXANDRIA NSW 2015","6187500","21 April 2016","834.7","NON STRATA","No",2109774,"AK509170","23 April 2017"
"556 BOTANY ROAD, ALEXANDRIA NSW 2015","6880000","24 August 2016","954.8","NON STRATA","No",2109775,"AK950587","23 April 2017"
"562 BOTANY ROAD, ALEXANDRIA NSW 2015","81075000","10 July 2016","2517","NON STRATA","Yes (11)",2109777,"AM180777","23 April 2017"
"57/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","845000","6 December 2016","0","STRATA","No","2993673","AM175877","23 April 2017"
"22/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","675000","29 November 2016","0","STRATA","No","2941485","AM66552","23 April 2017"
"10/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","1700000","6 October 2016","0","STRATA","No","2941472","AK987242","23 April 2017"
"34/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","835000","29 September 2016","0","STRATA","No","2993650","AK933993","23 April 2017"
"47/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","896000","9 September 2016","0","STRATA","No","2993663","AK860256","23 April 2017"
"58/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","840000","5 September 2016","0","STRATA","No","2993674","AK886238","23 April 2017"
"79/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","777169","8 July 2016","0","STRATA","No","3052833","AK822945","23 April 2017"
"43/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","696000","21 November 2015","0","STRATA","No","2993659","AK161683","23 April 2017"
"16/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","615000","17 November 2015","0","STRATA","No","2941478","AK169483","23 April 2017"
"13/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","630000","30 July 2015","0","STRATA","No","2941475","AJ788331","23 April 2017"
"50/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","722500","22 April 2015","0","STRATA","No","2993666","AJ554503","23 April 2017"
"33/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","690000","20 March 2015","0","STRATA","No","2993649","AJ457610","23 April 2017"
"74/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","680000","10 March 2015","0","STRATA","No","3052828","AJ451189","23 April 2017"
"41/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","690000","29 August 2014","0","STRATA","No","2993657","AI972285","23 April 2017"
"37/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","683000","12 July 2014","0","STRATA","No","2993653","AI887266","23 April 2017"
"66/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","641000","17 June 2014","0","STRATA","No","3052820","AI762396","23 April 2017"
